-0.0187362	-0.01607	-0.0134024
-0.0107333	-0.00806221	-0.0053892
-0.00271432	-3.78615e-05	0.00263972
0.005318	0.00799665	0.0106756
0.0133549	0.0160349	0.0187157
0.0213976	0.0240805	0.0267639
0.0294476	0.0321309	0.0348137
0.0374958	0.0401773	0.0428584
0.0455396	0.0482208	0.050902
0.0535829	0.0562631	0.058942
0.0616194	0.0642951	0.0669693
0.0696422	0.0723141	0.0749853
0.0776555	0.0803245	0.0829918
0.0856569	0.0883195	0.0909794
0.0936369	0.0962922	0.0989456
0.101597	0.104247	0.106895
0.10954	0.112182	0.114821
0.117456	0.120088	0.122716
0.125342	0.127965	0.130586
0.133203	0.135817	0.138427
0.141033	0.143634	0.146231
0.148824	0.151413	0.153999
0.156581	0.15916	0.161734
0.164303	0.166867	0.169425
0.171978	0.174527	0.177071
0.179611	0.182146	0.184677
0.187202	0.189722	0.192236
0.194743	0.197244	0.19974
0.20223	0.204715	0.207195
0.20967	0.212139	0.214601
0.217056	0.219503	0.221944
0.224379	0.226807	0.22923
0.231647	0.234057	0.236461
0.238857	0.241246	0.243626
0.245999	0.248365	0.250723
0.253076	0.255421	0.25776
0.260091	0.262414	0.264728
0.267033	0.26933	0.271619
0.273901	0.276175	0.278442
0.280702	0.282953	0.285195
0.287427	0.289651	0.291865
0.29407	0.296267	0.298456
0.300637	0.30281	0.304974
0.307129	0.309273	0.311407
0.313531	0.315645	0.317751
0.319848	0.321937	0.324017
0.326087	0.328147	0.330196
0.332234	0.334262	0.336279
0.338287	0.340286	0.342276
0.344257	0.346227	0.348186
0.350133	0.35207	0.353994
0.355909	0.357813	0.359708
0.361593	0.363468	0.365332
0.367184	0.369025	0.370853
0.372669	0.374475	0.376269
0.378054	0.379829	0.381593
0.383345	0.385086	0.386814
0.388529	0.390231	0.391922
0.393602	0.395272	0.396931
0.398579	0.400215	0.401838
0.403448	0.405045	0.406629
0.408201	0.409761	0.411311
0.412849	0.414376	0.415891
0.417393	0.418881	0.420355
0.421815	0.423263	0.4247
0.426125	0.427539	0.428941
0.43033	0.431706	0.433068
0.434415	0.435748	0.437068
0.438376	0.439673	0.440958
0.442231	0.443492	0.444738
0.445969	0.447185	0.448388
0.449576	0.450753	0.451918
0.453071	0.454212	0.45534
0.456453	0.457551	0.458633
0.459701	0.460755	0.461797
0.462827	0.463845	0.464851
0.465843	0.46682	0.467782
0.468727	0.469658	0.470575
0.471479	0.472371	0.473252
0.47412	0.474974	0.475813
0.476636	0.477443	0.478234
0.479011	0.479775	0.480528
0.481269	0.481997	0.482711
0.48341	0.484092	0.484758
0.485407	0.486042	0.486665
0.487276	0.487876	0.488463
0.489036	0.489593	0.490133
0.490655	0.491162	0.491654
0.492133	0.492601	0.493058
0.493503	0.493934	0.494348
0.494745	0.495124	0.495485
0.495833	0.496168	0.496493
0.496807	0.497109	0.497397
0.497668	0.49792	0.498154
0.498371	0.498573	0.498763
0.498943	0.499114	0.499274
0.499419	0.499547	0.499655
0.499743	0.499814	0.499869
0.499914	0.49995	0.499978
0.499996	0.5	0.499986
0.49995	0.499892	0.499815
0.499723	0.499621	0.499513
0.499401	0.49928	0.499146
0.498991	0.498812	0.498607
0.498378	0.498134	0.497883
0.497632	0.497384	0.497135
0.496874	0.496589	0.496267
0.495903	0.4955	0.495074
0.494649	0.494257	0.493925
0.493677	0.49352	0.493451
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	-1.07479e+08	2.31999e-41
-62208	4.36918e-05	-nan
2.56769e-37	1.8322e-41	2.5567e-37
-nan	2.27781e-41	0
0	0	2.27795e-41
0	4.54384e-28	7.22425e-41
1.4013e-44	0	0
0	0	0
0	1.54143e-44	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.91753e-05	-3.4726e+28	4.59163e-41
2.7233e-30	4.59163e-41	2.7233e-30
4.59163e-41	2.7233e-30	4.59163e-41
1.4013e-45	0	4.2039e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
0	0	7.31478e-42
0	4.59598e-05	-2.45641e-05
-4.1913e-06	1.52215e-05	-3.4727e+28
4.59163e-41	2.7233e-30	4.59163e-41
2.72331e-30	4.59163e-41	2.72331e-30
4.59163e-41	1.4013e-45	0
2.43826e-42	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	0	0
2.92591e-41	0	2.83644e-05
1.12931e-06	1.4013e-45	5.73972e-42
1.3408e-38	2.02773e-37	-2.70605e-05
1.37924e+33	1.17569e-41	0
7.67363e-35	1.10205e-39	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-1.07479e+08	2.31999e-41	-62208
4.36918e-05	-nan	2.56769e-37
1.8322e-41	2.5567e-37	-nan
2.27781e-41	0	0
0	2.27795e-41	0
4.54384e-28	7.22425e-41	1.54143e-44
0	0	0
0	0	0
1.54143e-44	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	-1.14449e-05
-3.4726e+28	4.59163e-41	1.07145e-31
4.59163e-41	1.07145e-31	4.59163e-41
1.07145e-31	4.59163e-41	1.4013e-45
0	4.2039e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	0
0	7.31478e-42	0
-8.14977e-06	-4.51846e-05	6.65267e-06
1.41384e-05	-3.4727e+28	4.59163e-41
1.07145e-31	4.59163e-41	1.07146e-31
4.59163e-41	1.07146e-31	4.59163e-41
1.4013e-45	0	2.43826e-42
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
0	0	2.92591e-41
0	1.76029e-05	-1.05991e-05
1.4013e-45	5.73972e-42	1.3408e-38
2.04242e-37	-2.72989e-05	1.39952e+33
1.17569e-41	0	7.67363e-35
1.10205e-39	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	-1.07479e+08
2.31999e-41	-62208	4.36918e-05
-nan	2.56769e-37	1.8322e-41
2.5567e-37	-nan	2.27781e-41
0	0	0
2.27795e-41	0	4.54384e-28
7.22425e-41	1.68156e-44	0
0	0	0
0	0	1.54143e-44
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	-5.56507e-05	-3.4726e+28
4.59163e-41	1.07146e-31	4.59163e-41
1.07146e-31	4.59163e-41	1.07146e-31
4.59163e-41	1.4013e-45	0
4.2039e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	0	0
7.31478e-42	0	1.43084e-05
2.18988e-05	-1.30855e-05	1.46324e-05
-3.4727e+28	4.59163e-41	1.11714e-31
4.59163e-41	1.11714e-31	4.59163e-41
1.11714e-31	4.59163e-41	1.4013e-45
0	2.43826e-42	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	0
0	2.92591e-41	0
4.32059e-05	-4.74023e-05	1.4013e-45
5.73972e-42	1.3408e-38	2.05712e-37
-2.75373e-05	1.4198e+33	1.17569e-41
0	7.67363e-35	1.10205e-39
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	-1.07479e+08	2.31999e-41
-62208	4.36918e-05	-nan
2.56769e-37	1.8322e-41	2.5567e-37
-nan	2.27781e-41	0
0	0	2.27795e-41
0	4.54384e-28	7.22425e-41
1.82169e-44	0	0
0	0	0
0	1.54143e-44	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-1.45776e-06	-3.4726e+28	4.59163e-41
1.11714e-31	4.59163e-41	1.11714e-31
4.59163e-41	1.11714e-31	4.59163e-41
1.4013e-45	0	4.2039e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
0	0	7.31478e-42
0	-4.07919e-05	-1.52303e-05
9.57865e-07	5.44478e-08	-3.4727e+28
4.59163e-41	1.11714e-31	4.59163e-41
1.11714e-31	4.59163e-41	1.11714e-31
4.59163e-41	1.4013e-45	0
2.43826e-42	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	0	0
2.92591e-41	0	3.87253e-05
-3.28537e-06	1.4013e-45	5.73972e-42
1.3408e-38	2.07181e-37	-2.77758e-05
1.44008e+33	1.17569e-41	0
7.67363e-35	1.10205e-39	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-1.07479e+08	2.31999e-41	-62208
4.36918e-05	-nan	2.56769e-37
1.8322e-41	2.5567e-37	-nan
2.27781e-41	0	0
0	2.27795e-41	0
4.54384e-28	7.22425e-41	1.96182e-44
0	0	0
0	0	0
1.54143e-44	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	3.50901e-05
-3.4726e+28	4.59163e-41	1.0621e-31
4.59163e-41	1.0621e-31	4.59163e-41
1.0621e-31	4.59163e-41	1.4013e-45
0	4.2039e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	0
0	7.31478e-42	0
3.27251e-07	-5.92326e-06	5.76451e-05
-9.748e-06	-3.4727e+28	4.59163e-41
1.0621e-31	4.59163e-41	1.06211e-31
4.59163e-41	1.06211e-31	4.59163e-41
1.4013e-45	0	2.43826e-42
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
1.4013e-45	0	1.4013e-45
0	1.4013e-45	0
0	0	2.92591e-41
0	1.1635e-05	-3.00684e-06
1.4013e-45	5.73972e-42	1.3408e-38
2.0865e-37	-2.80142e-05	1.46037e+33
1.17569e-41	0	7.67363e-35
1.10205e-39	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	-1.07479e+08
2.31999e-41	-62208	4.36918e-05
